station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
BWI,2019-07-22 00:45,M,M,M,M,10.00,M,29.86,M,10.00,M,SCT,SCT,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,M,KBWI 220045Z AUTO ///10KT 10SM SCT065 SCT100 31/20 A2986 RMK T03100200  FRQ LTGCGIC W-NW TS W-NW MOV E MADISHF
BWI,2019-07-22 00:50,M,M,M,290.00,15.00,M,29.86,M,10.00,M,SCT,SCT,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,M,KBWI 220050Z AUTO 29015KT 10SM SCT065 SCT100 31/19 A2986 RMK T03100190  FRQ LTGCGIC W-NW TS W-NW MOV E MADISHF
BWI,2019-07-22 00:54,87.10,68.00,53.15,310.00,15.00,0.00,29.87,1011.20,10.00,25.00,SCT,SCT,BKN,BKN,6500.00,10000.00,20000.00,25000.00,TS,M,M,M,M,M,M,90.64,KBWI 220054Z 31015G25KT 10SM TS SCT065CB SCT100 BKN200 BKN250 31/20 A2987 RMK AO2 TSB17 SLP112 FRQ LTGCGIC W-NW TS W-NW MOV E T03060200
BWI,2019-07-22 00:55,M,M,M,300.00,14.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220055Z AUTO 30014KT 10SM CLR 31/20 A2987 RMK T03100200 MADISHF
BWI,2019-07-22 01:00,M,M,M,M,16.00,M,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220100Z AUTO ///16KT 10SM CLR 30/21 A2986 RMK T03000210 MADISHF
BWI,2019-07-22 01:05,M,M,M,310.00,11.00,M,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220105Z AUTO 31011KT 10SM CLR 29/21 A2986 RMK T02900210 MADISHF
BWI,2019-07-22 01:10,M,M,M,310.00,19.00,M,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220110Z AUTO 31019KT 10SM CLR 29/20 A2986 RMK T02900200 MADISHF
BWI,2019-07-22 01:15,M,M,M,290.00,9.00,M,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220115Z AUTO 29009KT 10SM CLR 28/20 A2986 RMK T02800200 MADISHF
BWI,2019-07-22 01:20,M,M,M,290.00,9.00,M,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220120Z AUTO 29009KT 10SM CLR 28/19 A2985 RMK T02800190 MADISHF
BWI,2019-07-22 01:25,M,M,M,300.00,9.00,M,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220125Z AUTO 30009KT 10SM CLR 28/19 A2985 RMK T02800190 MADISHF
BWI,2019-07-22 01:30,M,M,M,300.00,5.00,M,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220130Z AUTO 30005KT 10SM CLR 28/19 A2985 RMK T02800190 MADISHF
BWI,2019-07-22 01:35,M,M,M,310.00,7.00,M,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220135Z AUTO 31007KT 10SM CLR 28/19 A2985 RMK T02800190 MADISHF
BWI,2019-07-22 01:40,M,M,M,300.00,4.00,M,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220140Z AUTO 30004KT 10SM CLR 28/19 A2986 RMK T02800190 VRB04KT  MADISHF
BWI,2019-07-22 01:45,M,M,M,310.00,8.00,M,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220145Z AUTO 31008KT 10SM CLR 28/19 A2986 RMK T02800190  LTG DSNT N AND NW! MADISHF
BWI,2019-07-22 01:50,M,M,M,310.00,5.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220150Z AUTO 31005KT 10SM CLR 28/19 A2987 RMK T02800190  LTG DSNT N AND NW! MADISHF
BWI,2019-07-22 01:54,82.90,66.00,56.75,M,3.00,0.00,29.87,1011.40,10.00,14.00,SCT,SCT,BKN,BKN,6500.00,10000.00,20000.00,25000.00,TS,M,M,M,M,M,M,85.07,KBWI 220154Z VRB03G14KT 10SM TS SCT065CB SCT100 BKN200 BKN250 28/19 A2987 RMK AO2 SLP114 OCNL LTGIC NW-N TS NW-N MOV E T02830189
BWI,2019-07-22 01:55,M,M,M,330.00,4.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220155Z AUTO 33004KT 10SM CLR 28/19 A2987 RMK T02800190  LTG DSNT N! MADISHF
BWI,2019-07-22 02:00,82.00,66.00,58.43,320.00,5.00,0.00,29.88,M,10.00,M,FEW,SCT,SCT,BKN,6500.00,10000.00,20000.00,25000.00,M,M,M,M,M,M,M,84.15,KBWI 220200Z 32005KT 10SM FEW065 SCT100 SCT200 BKN250 28/19 A2988 RMK AO2 TSE00 PRESRR OCNL LTGIC DSNT N-NE TS DSNT N- NE MOV E T02780189
BWI,2019-07-22 02:05,M,M,M,340.00,4.00,M,29.87,M,10.00,M,FEW,SCT,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,M,KBWI 220205Z AUTO 34004KT 10SM FEW065 SCT100 28/19 A2987 RMK T02800190  LTG DSNT N!OCNL LTGIC DSNT N-NE TS DSNT N-NE MOV E MADISHF
BWI,2019-07-22 02:10,M,M,M,330.00,5.00,M,29.87,M,10.00,M,FEW,SCT,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,M,KBWI 220210Z AUTO 33005KT 10SM FEW065 SCT100 28/19 A2987 RMK T02800190  LTG DSNT N!OCNL LTGIC DSNT N-NE TS DSNT N-NE MOV E MADISHF
BWI,2019-07-22 02:15,M,M,M,340.00,5.00,M,29.87,M,10.00,M,FEW,SCT,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,M,KBWI 220215Z AUTO 34005KT 10SM FEW065 SCT100 28/19 A2987 RMK T02800190  LTG DSNT N!OCNL LTGIC DSNT N-NE TS DSNT N-NE MOV E MADISHF
BWI,2019-07-22 02:20,M,M,M,320.00,5.00,M,29.87,M,10.00,M,FEW,SCT,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,M,KBWI 220220Z AUTO 32005KT 10SM FEW065 SCT100 28/19 A2987 RMK T02800190 VRB06KT OCNL LTGIC DSNT N-NE TS DSNT N-NE MOV E MADISHF
BWI,2019-07-22 02:25,M,M,M,0.00,0.00,M,29.87,M,10.00,M,FEW,SCT,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,M,KBWI 220225Z AUTO 00000KT 10SM FEW065 SCT100 28/19 A2987 RMK T02800190  LTG DSNT N!OCNL LTGIC DSNT N-NE TS DSNT N-NE MOV E MADISHF
BWI,2019-07-22 02:30,M,M,M,0.00,0.00,M,29.87,M,10.00,M,FEW,SCT,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,M,KBWI 220230Z AUTO 00000KT 10SM FEW065 SCT100 28/19 A2987 RMK T02800190  LTG DSNT N!OCNL LTGIC DSNT N-NE TS DSNT N-NE MOV E MADISHF
BWI,2019-07-22 02:35,M,M,M,10.00,2.00,M,29.87,M,10.00,M,FEW,SCT,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,M,KBWI 220235Z AUTO 01002KT 10SM FEW065 SCT100 28/19 A2987 RMK T02800190 VRB03KT OCNL LTGIC DSNT N-NE TS DSNT N-NE MOV E MADISHF
BWI,2019-07-22 02:40,M,M,M,260.00,5.00,M,29.88,M,10.00,M,FEW,SCT,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,M,KBWI 220240Z AUTO 26005KT 10SM FEW065 SCT100 28/19 A2987 RMK T02800190  OCNL LTGIC DSNT N-NE TS DSNT N-NE MOV E MADISHF
BWI,2019-07-22 02:45,M,M,M,280.00,5.00,M,29.89,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220245Z AUTO 28005KT 10SM SCT100 27/19 A2988 RMK T02700190  OCNL LTGIC DSNT NW-N TS DSNT NW-N MOV E MADISHF
BWI,2019-07-22 02:50,M,M,M,280.00,5.00,M,29.89,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220250Z AUTO 28005KT 10SM SCT100 27/20 A2988 RMK T02700200  OCNL LTGIC DSNT NW-N TS DSNT NW-N MOV E MADISHF
BWI,2019-07-22 02:54,80.10,68.00,66.62,290.00,6.00,0.00,29.89,1011.90,10.00,M,SCT,BKN,OVC,M,10000.00,20000.00,25000.00,M,M,M,M,M,M,M,M,82.70,KBWI 220254Z 29006KT 10SM SCT100 BKN200 OVC250 27/20 A2989 RMK AO2 TSE00 SLP119 OCNL LTGIC DSNT NW-N TS DSNT NW-N MOV E T02670200 51019
BWI,2019-07-22 02:55,M,M,M,280.00,5.00,M,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220255Z AUTO 28005KT 10SM CLR 27/20 A2988 RMK T02700200 MADISHF
BWI,2019-07-22 03:00,M,M,M,290.00,5.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220300Z AUTO 29005KT 10SM CLR 27/20 A2987 RMK T02700200 MADISHF
BWI,2019-07-22 03:05,M,M,M,310.00,4.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220305Z AUTO 31004KT 10SM CLR 27/20 A2987 RMK T02700200 MADISHF
BWI,2019-07-22 03:10,M,M,M,320.00,4.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220310Z AUTO 32004KT 10SM CLR 27/20 A2987 RMK T02700200 VRB04KT  MADISHF
BWI,2019-07-22 03:15,M,M,M,20.00,2.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220315Z AUTO 02002KT 10SM CLR 27/20 A2987 RMK T02700200 MADISHF
BWI,2019-07-22 03:20,M,M,M,0.00,0.00,M,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220320Z AUTO 00000KT 10SM CLR 27/20 A2986 RMK T02700200 MADISHF
BWI,2019-07-22 03:25,M,M,M,0.00,0.00,M,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220325Z AUTO 00000KT 10SM CLR 27/20 A2986 RMK T02700200 MADISHF
BWI,2019-07-22 03:30,M,M,M,250.00,2.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220330Z AUTO 25002KT 10SM CLR 27/20 A2987 RMK T02700200 MADISHF
BWI,2019-07-22 03:35,M,M,M,220.00,7.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220335Z AUTO 22007KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 03:40,M,M,M,230.00,4.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220340Z AUTO 23004KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 03:45,M,M,M,250.00,4.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220345Z AUTO 25004KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 03:50,M,M,M,250.00,7.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220350Z AUTO 25007KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 03:54,80.10,69.10,69.18,250.00,8.00,0.00,29.88,1011.80,10.00,M,FEW,SCT,BKN,OVC,6000.00,10000.00,20000.00,25000.00,M,M,M,M,M,M,M,83.01,KBWI 220354Z 25008KT 10SM FEW060 SCT100 BKN200 OVC250 27/21 A2988 RMK AO2 SLP118 T02670206
BWI,2019-07-22 03:55,M,M,M,250.00,8.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220355Z AUTO 25008KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 04:00,M,M,M,240.00,5.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220400Z AUTO 24005KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 04:05,M,M,M,250.00,5.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220405Z AUTO 25005KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 04:10,M,M,M,250.00,4.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220410Z AUTO 25004KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 04:15,M,M,M,240.00,5.00,M,29.88,M,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220415Z AUTO 24005KT 10SM FEW085 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 04:20,M,M,M,250.00,5.00,M,29.89,M,10.00,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220420Z AUTO 25005KT 10SM SCT085 27/21 A2988 RMK T02700210 MADISHF
BWI,2019-07-22 04:25,M,M,M,250.00,5.00,M,29.88,M,10.00,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220425Z AUTO 25005KT 10SM SCT085 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 04:30,M,M,M,240.00,5.00,M,29.88,M,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220430Z AUTO 24005KT 10SM FEW085 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 04:35,M,M,M,260.00,5.00,M,29.88,M,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220435Z AUTO 26005KT 10SM FEW085 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 04:40,M,M,M,240.00,5.00,M,29.88,M,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220440Z AUTO 24005KT 10SM FEW085 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 04:45,M,M,M,240.00,2.00,M,29.88,M,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220445Z AUTO 24002KT 10SM FEW085 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 04:50,M,M,M,250.00,4.00,M,29.88,M,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220450Z AUTO 25004KT 10SM FEW085 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 04:54,80.10,69.10,69.18,250.00,6.00,0.00,29.88,1011.60,10.00,M,FEW,BKN,OVC,M,8500.00,20000.00,25000.00,M,M,M,M,M,M,M,M,83.01,KBWI 220454Z 25006KT 10SM FEW085 BKN200 OVC250 27/21 A2988 RMK AO2 SLP116 T02670206 403780256
BWI,2019-07-22 04:55,M,M,M,250.00,5.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220455Z AUTO 25005KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 05:00,M,M,M,250.00,5.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220500Z AUTO 25005KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 05:05,M,M,M,250.00,5.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220505Z AUTO 25005KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 05:10,M,M,M,250.00,4.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220510Z AUTO 25004KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 05:15,M,M,M,250.00,5.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220515Z AUTO 25005KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 05:20,M,M,M,250.00,5.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220520Z AUTO 25005KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 05:25,M,M,M,250.00,5.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220525Z AUTO 25005KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 05:30,M,M,M,240.00,5.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220530Z AUTO 24005KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 05:35,M,M,M,240.00,5.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220535Z AUTO 24005KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 05:40,M,M,M,220.00,2.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220540Z AUTO 22002KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 05:45,M,M,M,0.00,0.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220545Z AUTO 00000KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 05:50,M,M,M,200.00,2.00,M,29.88,M,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220550Z AUTO 20002KT 10SM FEW085 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 05:54,80.10,70.00,71.35,200.00,4.00,0.00,29.88,1011.60,10.00,M,FEW,BKN,OVC,M,8500.00,20000.00,25000.00,M,M,M,M,M,M,M,M,83.28,KBWI 220554Z 20004KT 10SM FEW085 BKN200 OVC250 27/21 A2988 RMK AO2 SLP116 T02670211 10344 20261 56004
BWI,2019-07-22 05:55,M,M,M,200.00,4.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220555Z AUTO 20004KT 10SM CLR 27/21 A2987 RMK T02700210 MADISHF
BWI,2019-07-22 06:00,M,M,M,210.00,2.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220600Z AUTO 21002KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 06:05,M,M,M,200.00,4.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220605Z AUTO 20004KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 06:10,M,M,M,0.00,0.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220610Z AUTO 00000KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 06:15,M,M,M,0.00,0.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220615Z AUTO 00000KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 06:20,M,M,M,190.00,2.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220620Z AUTO 19002KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 06:25,M,M,M,0.00,0.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220625Z AUTO 00000KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 06:30,M,M,M,0.00,0.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220630Z AUTO 00000KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 06:35,M,M,M,0.00,0.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220635Z AUTO 00000KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 06:40,M,M,M,0.00,0.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220640Z AUTO 00000KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 06:45,M,M,M,0.00,0.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220645Z AUTO 00000KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 06:50,M,M,M,0.00,0.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220650Z AUTO 00000KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 06:54,78.10,70.00,76.19,0.00,0.00,0.00,29.87,1011.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220654Z 00000KT 10SM CLR 26/21 A2987 RMK AO2 SLP113 T02560211
BWI,2019-07-22 06:55,M,M,M,0.00,0.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220655Z AUTO 00000KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 07:00,M,M,M,0.00,0.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220700Z AUTO 00000KT 10SM CLR 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 07:05,M,M,M,0.00,0.00,M,29.87,M,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220705Z AUTO 00000KT 10SM FEW090 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 07:10,M,M,M,0.00,0.00,M,29.87,M,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220710Z AUTO 00000KT 10SM FEW090 25/21 A2987 RMK T02500210 MADISHF
BWI,2019-07-22 07:15,M,M,M,0.00,0.00,M,29.87,M,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220715Z AUTO 00000KT 10SM FEW090 25/21 A2987 RMK T02500210 MADISHF
BWI,2019-07-22 07:20,M,M,M,0.00,0.00,M,29.87,M,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220720Z AUTO 00000KT 10SM FEW090 25/22 A2987 RMK T02500220 MADISHF
BWI,2019-07-22 07:25,M,M,M,0.00,0.00,M,29.87,M,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220725Z AUTO 00000KT 10SM FEW090 25/22 A2987 RMK T02500220 MADISHF
BWI,2019-07-22 07:30,M,M,M,0.00,0.00,M,29.86,M,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220730Z AUTO 00000KT 10SM FEW090 25/22 A2986 RMK T02500220 MADISHF
BWI,2019-07-22 07:35,M,M,M,0.00,0.00,M,29.87,M,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220735Z AUTO 00000KT 10SM FEW090 26/21 A2987 RMK T02600210 MADISHF
BWI,2019-07-22 07:40,M,M,M,0.00,0.00,M,29.86,M,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220740Z AUTO 00000KT 10SM FEW090 25/21 A2986 RMK T02500210 MADISHF
BWI,2019-07-22 07:45,M,M,M,0.00,0.00,M,29.86,M,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KBWI 220745Z AUTO 00000KT 10SM FEW090 26/21 A2986 RMK T02600210 MADISHF
BWI,2019-07-22 07:50,M,M,M,0.00,0.00,M,29.86,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220750Z AUTO 00000KT 10SM 25/21 A2986 RMK T02500210 MADISHF
BWI,2019-07-22 07:54,77.00,70.00,79.02,0.00,0.00,0.00,29.86,1011.10,10.00,M,FEW,SCT,M,M,16000.00,25000.00,M,M,M,M,M,M,M,M,M,M,KBWI 220754Z 00000KT 10SM FEW160 SCT250 25/21 A2986 RMK AO2 SLP111 T02500211
BWI,2019-07-22 07:55,M,M,M,0.00,0.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220755Z AUTO 00000KT 10SM CLR 24/21 A2987 RMK T02400210 MADISHF
BWI,2019-07-22 08:00,M,M,M,0.00,0.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220800Z AUTO 00000KT 10SM CLR 25/21 A2987 RMK T02500210 MADISHF
BWI,2019-07-22 08:05,M,M,M,0.00,0.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220805Z AUTO 00000KT 10SM CLR 24/21 A2987 RMK T02400210 MADISHF
BWI,2019-07-22 08:10,M,M,M,10.00,2.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220810Z AUTO 01002KT 10SM CLR 24/21 A2987 RMK T02400210 MADISHF
BWI,2019-07-22 08:15,M,M,M,340.00,2.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220815Z AUTO 34002KT 10SM CLR 24/21 A2987 RMK T02400210 MADISHF
BWI,2019-07-22 08:20,M,M,M,0.00,0.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220820Z AUTO 00000KT 10SM CLR 24/21 A2987 RMK T02400210 MADISHF
BWI,2019-07-22 08:25,M,M,M,0.00,0.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBWI 220825Z AUTO 00000KT 10SM CLR 24/21 A2987 RMK T02400210 MADISHF
